"price","zipcode","room_type","bedrooms","accommodates","neighbourhood_group_cleansed","availability_30","host_is_superhost","review_scores_rating","review_scores_location","TV","Elevator","cleaning_fee","property_type","minimum_nights","bathrooms"
150,"11237","Private room",2,4,"Brooklyn",2,0,100,10,"0","0",120,"Loft",3,1
500,"10019","Entire home/apt",0,2,"Manhattan",0,0,100,10,"1","1",75,"Other",2,1
185,"10021","Entire home/apt",2,4,"Manhattan",4,1,82,9,"1","0",100,"Apartment",30,1
216,"10005","Entire home/apt",0,2,"Manhattan",22,1,100,10,"1","1",75,"Apartment",2,1
80,"11211","Private room",1,2,"Brooklyn",0,0,93,10,"1","0",40,"Apartment",2,1
150,"10011","Entire home/apt",0,3,"Manhattan",3,0,100,10,"1","0",80,"Apartment",3,1
99,"10019","Private room",1,2,"Manhattan",7,1,96,10,"1","0",20,"Apartment",1,1
175,"10016","Entire home/apt",0,2,"Manhattan",0,0,89,10,"1","1",40,"Apartment",1,1
40,"11216","Private room",1,2,"Brooklyn",0,0,80,9,"0","0",0,"Apartment",7,1
55,"11355","Private room",1,4,"Queens",0,0,88,9,"0","0",30,"Other",3,2
226,"10036","Entire home/apt",2,6,"Manhattan",4,0,85,10,"1","0",100,"Apartment",2,1
45,"10003","Private room",1,1,"Manhattan",0,0,100,10,"1","0",0,"Apartment",30,1
79,"11211","Private room",1,4,"Brooklyn",24,0,88,10,"0","0",15,"House",29,2
195,"11201","Entire home/apt",1,2,"Brooklyn",6,0,97,10,"1","0",80,"Condominium",30,1
500,"10011","Entire home/apt",3,3,"Manhattan",0,0,80,10,"1","0",200,"Townhouse",3,3
85,"11216","Private room",1,2,"Brooklyn",0,1,99,10,"0","0",35,"Townhouse",2,2
30,"11226","Private room",1,1,"Brooklyn",0,0,100,10,"1","0",0,"Apartment",30,1
45,"10030","Private room",1,1,"Manhattan",0,0,100,10,"1","1",0,"Apartment",14,1
350,"10012","Entire home/apt",2,5,"Manhattan",19,0,91,10,"1","0",100,"Apartment",4,1
178,"11201","Entire home/apt",1,4,"Brooklyn",4,1,99,10,"1","1",95,"Apartment",3,2
125,"11234","Entire home/apt",3,5,"Brooklyn",1,0,92,9,"1","0",75,"Apartment",4,2
80,"11217","Entire home/apt",1,2,"Brooklyn",0,0,100,10,"1","0",60,"Apartment",5,1
190,"10025","Entire home/apt",1,3,"Manhattan",11,0,97,10,"0","1",0,"Apartment",3,1
65,"11238","Private room",1,2,"Brooklyn",0,0,91,10,"0","0",20,"Apartment",1,1
95,"11236","Entire home/apt",0,4,"Brooklyn",26,0,100,10,"1","0",75,"Apartment",1,1
300,"10026","Entire home/apt",2,6,"Manhattan",18,0,80,8,"1","0",150,"Apartment",3,1
75,"11206","Private room",1,2,"Brooklyn",0,0,87,7,"1","1",10,"Apartment",3,1
550,"10001","Entire home/apt",1,3,"Manhattan",5,0,100,10,"1","1",50,"Apartment",4,1
80,"11209","Entire home/apt",1,4,"Brooklyn",0,0,97,9,"1","0",75,"Apartment",3,1
113,"10003","Private room",1,2,"Manhattan",14,0,92,10,"1","0",25,"Apartment",2,1
46,"10029","Private room",1,1,"Manhattan",0,0,100,10,"0","0",0,"Apartment",6,1
128,"11434","Entire home/apt",3,11,"Queens",19,0,95,9,"1","0",60,"House",1,2
120,"11217","Private room",1,2,"Brooklyn",0,1,95,10,"1","0",30,"House",3,1
76,"10003","Private room",1,1,"Manhattan",17,0,100,10,"1","0",140,"Loft",30,2
100,"10009","Private room",1,2,"Manhattan",1,1,97,10,"0","0",0,"Apartment",2,2
140,"10009","Entire home/apt",1,3,"Manhattan",0,0,100,10,"1","0",45,"Apartment",1,1
100,"11222","Private room",1,1,"Brooklyn",0,1,94,10,"0","0",75,"Apartment",2,1
170,"11211","Entire home/apt",1,2,"Brooklyn",0,0,100,10,"1","1",50,"Apartment",2,1
67,"11103","Private room",1,2,"Queens",0,0,94,10,"1","0",0,"Apartment",13,1
99,"10016","Private room",1,2,"Manhattan",5,1,96,10,"1","0",49,"Apartment",7,1
100,"10305","Entire home/apt",2,4,"Staten Island",12,0,93,10,"1","0",35,"House",1,1
27,"11211","Private room",2,1,"Brooklyn",4,0,100,10,"0","0",200,"Apartment",20,1
150,"11211","Entire home/apt",2,4,"Brooklyn",10,0,100,10,"0","0",125,"Apartment",5,1
110,"10026","Entire home/apt",0,2,"Manhattan",0,0,100,10,"1","1",0,"Apartment",2,1
160,"10011","Entire home/apt",1,3,"Manhattan",0,0,100,10,"1","0",50,"Apartment",2,1
130,"10016","Private room",1,2,"Manhattan",0,0,100,10,"1","1",0,"Apartment",1,1
250,"10012","Private room",1,1,"Manhattan",3,1,95,10,"0","0",40,"Apartment",91,1
104,"11233","Entire home/apt",2,4,"Brooklyn",16,0,82,7,"1","0",60,"Apartment",1,1
99,"10016","Private room",1,1,"Manhattan",0,0,76,10,"1","1",0,"Apartment",1,1
130,"11237","Entire home/apt",2,5,"Brooklyn",0,0,96,10,"1","0",35,"Loft",5,1
100,"11207","Shared room",1,2,"Brooklyn",10,0,100,10,"1","0",30,"House",1,1
95,"10075","Private room",1,1,"Manhattan",0,0,80,10,"1","0",0,"Apartment",5,1
120,"11216","Entire home/apt",1,2,"Brooklyn",1,0,100,10,"0","0",150,"Condominium",7,1
104,"11211","Entire home/apt",1,2,"Brooklyn",2,1,95,10,"1","0",75,"Apartment",2,1
236,"10010","Entire home/apt",0,4,"Manhattan",0,0,94,10,"0","1",150,"Apartment",1,1
90,"11238","Private room",1,2,"Brooklyn",0,1,97,10,"1","0",20,"Apartment",1,1
434,"10025","Entire home/apt",2,7,"Manhattan",0,0,100,8,"1","1",124,"Apartment",5,1
450,"10010","Entire home/apt",2,6,"Manhattan",19,0,97,10,"1","1",150,"Loft",3,1
45,"11434","Private room",1,2,"Queens",23,0,91,8,"1","0",5,"Apartment",1,1
60,"11212","Private room",1,1,"Brooklyn",20,1,100,9,"1","0",25,"House",2,1
50,"11206","Private room",1,2,"Brooklyn",0,1,97,10,"0","0",0,"Other",1,1
95,"10021","Private room",1,2,"Manhattan",0,0,80,10,"1","0",0,"Apartment",1,1
100,"10029","Entire home/apt",2,4,"Manhattan",27,1,80,7,"1","0",60,"Apartment",2,1
165,"10021","Entire home/apt",1,1,"Manhattan",9,1,100,10,"1","0",100,"Apartment",20,1
170,"10019","Private room",1,3,"Manhattan",0,0,96,10,"1","0",60,"Apartment",1,1
110,"11211","Private room",1,3,"Brooklyn",23,1,100,10,"1","1",100,"Apartment",2,1
74,"11221","Private room",1,2,"Brooklyn",21,0,83,9,"0","0",35,"Apartment",2,2
999,"10018","Private room",1,2,"Manhattan",22,0,84,10,"1","1",50,"Other",1,1
55,"11422","Private room",1,2,"Queens",0,0,100,9,"1","0",20,"House",2,1
37,"10468","Private room",1,2,"Bronx",9,0,93,9,"1","0",30,"Apartment",2,1
189,"10038","Private room",1,4,"Manhattan",16,0,98,10,"1","1",0,"Apartment",2,1
90,"11216","Entire home/apt",1,2,"Brooklyn",0,1,97,10,"1","0",80,"Apartment",1,1
95,"10002","Private room",1,2,"Manhattan",0,0,92,10,"0","1",15,"Apartment",2,2
50,"10032","Shared room",1,1,"Manhattan",18,0,99,10,"1","1",15,"Apartment",1,1
195,"10012","Entire home/apt",1,3,"Manhattan",0,0,86,10,"0","1",130,"Apartment",3,1
100,"11234","Private room",1,2,"Brooklyn",0,1,92,9,"0","0",0,"Apartment",1,1
100,"10039","Private room",1,2,"Manhattan",24,1,100,10,"1","1",100,"Apartment",2,1
105,"11106","Entire home/apt",1,4,"Queens",0,0,90,10,"1","0",45,"Apartment",2,1
190,"10014","Entire home/apt",0,2,"Manhattan",1,0,93,10,"1","1",80,"Apartment",10,1
165,"11226","Entire home/apt",4,10,"Brooklyn",13,0,97,9,"1","0",130,"Other",2,1
45,"11221","Private room",1,2,"Brooklyn",5,0,100,10,"0","0",0,"Apartment",1,1
90,"11221","Private room",1,3,"Brooklyn",3,0,100,9,"0","0",50,"Apartment",3,2
150,"11225","Entire home/apt",3,7,"Brooklyn",4,1,93,10,"1","0",100,"Apartment",3,1
120,"11217","Private room",1,2,"Brooklyn",0,1,100,10,"1","0",25,"Apartment",3,1
300,"11692","Private room",2,5,"Queens",13,0,96,10,"1","0",100,"House",2,2
117,"11222","Entire home/apt",1,2,"Brooklyn",1,0,100,10,"0","0",150,"Apartment",2,1
220,"11206","Entire home/apt",2,4,"Brooklyn",0,0,100,10,"1","1",0,"Apartment",3,2
190,"10021","Entire home/apt",0,4,"Manhattan",13,0,60,10,"0","0",80,"Apartment",1,1
45,"10018","Private room",4,2,"Manhattan",22,0,60,8,"0","0",30,"Apartment",30,1
45,"11221","Private room",1,1,"Brooklyn",2,0,97,9,"0","0",25,"Apartment",10,1
155,"11236","Entire home/apt",2,6,"Brooklyn",9,1,95,9,"1","0",0,"Apartment",1,1
35,"11206","Private room",1,1,"Brooklyn",0,0,60,8,"0","0",0,"Apartment",1,1
40,"11237","Private room",1,3,"Brooklyn",6,1,96,10,"1","0",30,"Apartment",28,1
94,"10002","Private room",1,2,"Manhattan",0,0,99,10,"0","0",20,"Apartment",7,1
99,"","Entire home/apt",0,2,"Brooklyn",0,0,94,10,"0","0",90,"Apartment",30,1
300,"10023","Entire home/apt",2,4,"Manhattan",0,0,100,10,"1","0",150,"Apartment",2,1
499,"10001","Entire home/apt",4,12,"Manhattan",7,0,95,10,"1","0",250,"House",4,2
150,"10009","Private room",1,2,"Manhattan",0,1,96,10,"1","0",0,"Condominium",2,1
119,"11215","Entire home/apt",1,2,"Brooklyn",2,0,94,9,"1","0",50,"Apartment",3,1
48,"11106","Private room",1,3,"Queens",6,0,94,10,"0","0",59,"Apartment",1,1
45,"10030","Private room",1,1,"Manhattan",12,0,100,10,"0","0",0,"Apartment",30,1
168,"11201","Entire home/apt",1,5,"Brooklyn",0,0,100,8,"1","0",100,"Apartment",1,1
35,"10305","Private room",1,1,"Staten Island",0,1,95,9,"0","0",10,"House",7,1
115,"11216","Entire home/apt",0,4,"Brooklyn",9,1,96,10,"1","0",50,"Apartment",2,1
45,"11221","Private room",1,2,"Brooklyn",0,0,100,10,"1","0",10,"Apartment",30,1
32,"11419","Private room",1,1,"Queens",29,0,98,9,"1","0",25,"House",2,1
54,"11105","Private room",1,2,"Queens",0,0,93,9,"1","0",0,"Apartment",4,1
133,"10003","Entire home/apt",1,2,"Manhattan",0,0,87,9,"1","0",75,"Apartment",3,1
80,"10033","Private room",1,2,"Manhattan",12,0,100,9,"0","0",15,"Apartment",1,1
109,"11232","Entire home/apt",1,2,"Brooklyn",8,1,94,9,"1","0",45,"Loft",2,1
135,"11211","Entire home/apt",1,3,"Brooklyn",15,0,87,10,"0","0",90,"Apartment",1,1
60,"10040","Private room",1,2,"Manhattan",25,0,90,9,"1","0",15,"Apartment",1,1
145,"11205","Entire home/apt",1,4,"Brooklyn",0,0,98,10,"1","0",150,"Apartment",3,1
50,"11216","Private room",1,2,"Brooklyn",0,0,100,10,"1","0",0,"Apartment",1,1
59,"11370","Private room",1,5,"Queens",4,1,86,9,"1","0",10,"Apartment",1,1
225,"11211","Entire home/apt",1,2,"Brooklyn",22,0,90,10,"1","0",100,"Apartment",7,1
81,"10002","Private room",1,1,"Manhattan",10,0,94,10,"0","0",25,"Apartment",5,1
116,"11201","Private room",1,2,"Brooklyn",15,0,100,10,"0","1",40,"Apartment",3,1
75,"10025","Private room",1,2,"Manhattan",0,1,93,10,"0","1",30,"Apartment",1,1
200,"10027","Entire home/apt",2,4,"Manhattan",8,1,99,9,"1","0",150,"Apartment",5,2
170,"11205","Entire home/apt",1,3,"Brooklyn",0,0,90,10,"0","0",60,"Apartment",1,1
300,"10024","Entire home/apt",2,4,"Manhattan",4,0,100,10,"1","0",70,"Apartment",3,1
160,"11211","Entire home/apt",0,2,"Brooklyn",0,0,85,10,"0","0",50,"Apartment",14,1
139,"10011","Private room",1,2,"Manhattan",0,0,100,10,"0","1",15,"Loft",1,1
300,"11221","Entire home/apt",4,16,"Brooklyn",22,1,100,10,"1","0",200,"Apartment",3,2
299,"11201","Entire home/apt",2,4,"Brooklyn",0,0,100,10,"1","0",175,"Apartment",4,2
100,"10128","Private room",1,2,"Manhattan",2,1,93,10,"0","0",10,"Apartment",4,1
220,"10001","Entire home/apt",0,3,"Manhattan",6,0,91,10,"1","1",99,"Apartment",2,1
180,"11211","Entire home/apt",2,4,"Brooklyn",5,1,96,10,"1","0",75,"Apartment",3,1
55,"11221","Private room",1,2,"Brooklyn",23,0,70,9,"0","0",25,"House",2,3
110,"10472","Entire home/apt",1,4,"Bronx",8,0,100,10,"1","0",35,"Apartment",2,1
100,"10456","Entire home/apt",1,3,"Bronx",15,1,98,9,"1","0",0,"Apartment",2,1
65,"11206","Private room",1,3,"Brooklyn",2,0,93,9,"1","1",55,"Apartment",3,1
145,"10128","Entire home/apt",0,3,"Manhattan",0,0,90,10,"1","0",60,"Apartment",4,1
90,"11211","Private room",1,2,"Brooklyn",0,0,93,10,"0","1",30,"Apartment",2,1
36,"11368","Private room",1,2,"Queens",4,0,100,10,"1","1",0,"Apartment",1,1
249,"10019","Entire home/apt",2,5,"Manhattan",12,0,100,10,"1","0",85,"Apartment",3,1
50,"11201","Private room",1,1,"Brooklyn",11,0,100,10,"1","0",0,"Apartment",15,1
90,"10002","Entire home/apt",1,2,"Manhattan",0,0,100,9,"1","0",110,"Apartment",6,1
66,"11211","Entire home/apt",2,4,"Brooklyn",4,1,97,10,"1","0",80,"Apartment",1,1
98,"10025","Private room",1,2,"Manhattan",2,0,94,10,"1","0",100,"Apartment",20,1
60,"11238","Private room",1,2,"Brooklyn",8,0,93,10,"0","0",25,"Apartment",3,1
65,"11206","Private room",1,2,"Brooklyn",0,0,100,8,"0","0",0,"Apartment",1,1
149,"11222","Entire home/apt",1,4,"Brooklyn",24,1,100,10,"1","0",0,"Other",30,1
55,"11422","Private room",1,1,"Queens",16,0,100,10,"1","0",0,"Other",3,1
125,"11201","Private room",1,2,"Brooklyn",12,1,98,10,"0","1",20,"Loft",3,1
249,"10014","Entire home/apt",0,2,"Manhattan",11,0,99,10,"1","0",50,"Apartment",2,1
80,"10025","Private room",1,2,"Manhattan",0,0,90,10,"0","0",20,"Apartment",3,1
175,"11201","Entire home/apt",1,4,"Brooklyn",19,0,100,10,"1","0",100,"Apartment",5,1
155,"11216","Entire home/apt",2,6,"Brooklyn",13,0,86,9,"1","0",95,"Apartment",3,1
100,"11231","Entire home/apt",0,2,"Brooklyn",7,0,100,10,"0","0",35,"Apartment",2,1
90,"11237","Private room",1,2,"Brooklyn",29,0,97,9,"1","0",0,"Apartment",2,1
250,"10027","Entire home/apt",2,5,"Manhattan",0,0,100,10,"1","1",85,"Condominium",2,2
160,"10025","Entire home/apt",1,2,"Manhattan",0,0,100,10,"1","1",50,"Apartment",3,1
149,"10011","Entire home/apt",1,2,"Manhattan",3,0,100,10,"1","1",200,"Apartment",10,2
135,"10032","Entire home/apt",1,2,"Manhattan",0,0,100,10,"1","1",85,"Apartment",30,1
178,"10005","Entire home/apt",1,3,"Manhattan",25,0,90,9,"1","1",175,"Apartment",30,1
175,"11211","Entire home/apt",1,2,"Brooklyn",25,0,98,10,"1","0",100,"Apartment",2,1
250,"11231","Entire home/apt",2,4,"Brooklyn",0,0,100,10,"1","0",0,"Apartment",28,2
64,"10027","Private room",1,2,"Manhattan",1,1,95,10,"0","0",0,"Townhouse",3,1
250,"11211","Entire home/apt",1,2,"Brooklyn",0,0,100,10,"1","1",127,"Condominium",3,1
65,"10033","Private room",2,2,"Manhattan",11,0,100,10,"1","0",0,"Apartment",3,1
56,"11222","Private room",1,1,"Brooklyn",16,1,97,10,"0","0",25,"Apartment",1,1
60,"10033","Entire home/apt",1,2,"Manhattan",0,0,93,9,"1","0",0,"Apartment",5,1
70,"11211","Private room",1,2,"Brooklyn",7,0,94,10,"0","0",40,"Apartment",1,1
20,"11216","Private room",2,2,"Brooklyn",2,0,100,9,"1","0",0,"Apartment",10,1
40,"11209","Private room",1,2,"Brooklyn",18,1,100,10,"0","0",15,"Apartment",1,2
135,"10036","Entire home/apt",1,2,"Manhattan",2,0,95,10,"1","0",30,"Apartment",2,1
95,"10025","Entire home/apt",0,2,"Manhattan",0,0,100,9,"1","0",50,"Apartment",2,1
79,"10003","Private room",1,2,"Manhattan",9,1,96,10,"1","0",50,"Apartment",4,1
130,"10027","Entire home/apt",1,2,"Manhattan",3,1,97,9,"0","0",50,"Apartment",4,1
95,"10032","Entire home/apt",1,3,"Manhattan",0,0,95,9,"1","0",75,"Apartment",3,1
80,"11216","Private room",1,2,"Brooklyn",4,0,94,9,"1","0",35,"Townhouse",1,1
35,"11226","Private room",1,1,"Brooklyn",6,0,100,9,"0","0",5,"Apartment",4,1
69,"10019","Shared room",1,2,"Manhattan",20,1,93,10,"1","0",15,"Apartment",1,1
560,"10032","Entire home/apt",4,12,"Manhattan",16,0,100,10,"1","0",375,"Other",1,2
95,"11221","Private room",1,2,"Brooklyn",2,1,97,10,"0","0",65,"Apartment",1,1
150,"11237","Private room",2,4,"Brooklyn",16,0,90,10,"0","1",100,"Loft",3,2
69,"10001","Private room",1,4,"Manhattan",9,0,92,10,"1","0",25,"Apartment",1,2
180,"10019","Entire home/apt",1,3,"Manhattan",0,0,96,10,"1","1",250,"Apartment",30,1
140,"10003","Private room",1,1,"Manhattan",25,0,100,10,"0","0",50,"Apartment",2,2
87,"11207","Entire home/apt",2,5,"Brooklyn",30,0,80,8,"0","0",75,"Other",2,1
70,"10021","Shared room",1,1,"Manhattan",29,0,100,10,"1","0",15,"Apartment",1,1
239,"10019","Entire home/apt",1,4,"Manhattan",5,0,100,10,"1","1",0,"Condominium",2,1
40,"11105","Private room",1,1,"Queens",14,0,93,10,"0","0",0,"House",3,1
100,"10009","Entire home/apt",0,2,"Manhattan",0,0,95,10,"0","0",75,"Apartment",1,1
105,"11433","Entire home/apt",1,2,"Queens",30,1,99,9,"1","0",35,"Apartment",2,1
278,"10011","Entire home/apt",0,2,"Manhattan",0,0,100,8,"1","1",150,"Apartment",30,1
85,"11206","Entire home/apt",1,4,"Brooklyn",0,0,100,10,"1","0",0,"Apartment",1,1
80,"11211","Private room",1,1,"Brooklyn",8,1,100,10,"1","0",55,"Apartment",3,1
117,"11103","Entire home/apt",3,4,"Queens",3,0,97,9,"1","0",100,"Apartment",30,1
199,"10032","Entire home/apt",2,5,"Manhattan",15,0,85,10,"1","0",195,"Apartment",2,1
95,"10005","Private room",1,2,"Manhattan",0,0,100,10,"0","1",25,"Apartment",1,1
350,"11217","Entire home/apt",3,6,"Brooklyn",0,0,100,10,"1","0",120,"House",7,3
400,"10023","Entire home/apt",1,3,"Manhattan",30,0,60,6,"1","1",100,"Apartment",2,1
45,"11106","Private room",1,1,"Queens",16,0,88,9,"1","0",20,"House",1,2
130,"10036","Entire home/apt",0,2,"Manhattan",0,1,100,10,"1","1",150,"Apartment",30,1
90,"10025","Private room",1,2,"Manhattan",11,1,97,10,"0","0",20,"Apartment",1,1
160,"10028","Entire home/apt",1,2,"Manhattan",22,0,83,10,"1","0",0,"Apartment",1,1
139,"11221","Entire home/apt",2,6,"Brooklyn",4,0,80,8,"0","0",75,"House",1,1
42,"11373","Private room",1,1,"Queens",0,1,100,10,"1","0",20,"Apartment",1,1
160,"11434","Entire home/apt",2,6,"Queens",27,0,100,10,"1","0",75,"Apartment",3,1
140,"10011","Private room",1,2,"Manhattan",8,0,94,10,"1","1",65,"Apartment",2,1
150,"11232","Private room",1,1,"Brooklyn",30,0,100,8,"0","0",60,"Apartment",1,1
100,"11207","Entire home/apt",3,6,"Brooklyn",8,0,92,9,"1","0",50,"House",1,2
199,"10029","Entire home/apt",1,4,"Manhattan",1,0,93,10,"0","0",59,"Apartment",1,1
150,"10002","Entire home/apt",0,3,"Manhattan",26,0,100,10,"0","0",125,"Apartment",30,1
100,"11233","Entire home/apt",0,3,"Brooklyn",0,1,99,9,"1","0",40,"Apartment",3,1
53,"11221","Private room",1,4,"Brooklyn",13,0,74,8,"0","0",25,"Apartment",2,2
95,"10028","Private room",1,2,"Manhattan",4,0,90,10,"1","0",0,"Apartment",1,1
150,"10019","Entire home/apt",0,4,"Manhattan",0,0,85,9,"1","0",90,"Apartment",7,1
250,"10009","Entire home/apt",2,4,"Manhattan",0,0,100,10,"1","0",50,"Apartment",1,1
175,"11222","Entire home/apt",1,3,"Brooklyn",0,0,100,10,"1","1",150,"Apartment",4,1
500,"10031","Private room",1,2,"Manhattan",28,1,87,7,"1","0",40,"Apartment",1,1
174,"10003","Entire home/apt",2,5,"Manhattan",5,0,100,10,"1","0",125,"Apartment",1,1
160,"10023","Entire home/apt",0,2,"Manhattan",12,0,80,10,"0","0",0,"Apartment",6,1
60,"11226","Private room",1,2,"Brooklyn",13,0,53,5,"1","0",30,"Apartment",1,1
75,"11237","Entire home/apt",2,4,"Brooklyn",11,0,91,9,"1","0",75,"Apartment",1,1
70,"11233","Private room",1,2,"Brooklyn",0,1,93,9,"1","0",15,"Apartment",3,1
215,"10021","Entire home/apt",1,2,"Manhattan",18,0,100,10,"0","0",185,"Apartment",6,1
45,"11222","Private room",1,1,"Brooklyn",1,0,100,10,"0","0",0,"Apartment",14,2
75,"11209","Private room",1,2,"Brooklyn",23,1,98,10,"0","0",20,"House",1,1
104,"11237","Entire home/apt",1,6,"Brooklyn",0,0,100,10,"1","0",80,"Apartment",5,1
175,"11238","Private room",0,4,"Brooklyn",6,0,98,10,"1","0",50,"Apartment",2,1
95,"10037","Entire home/apt",1,2,"Manhattan",1,1,94,9,"1","1",30,"Apartment",2,1
150,"10023","Private room",1,2,"Manhattan",0,0,100,10,"0","0",50,"Apartment",2,2
45,"11211","Private room",1,1,"Brooklyn",9,1,96,10,"0","0",9,"Loft",1,1
200,"10001","Entire home/apt",0,3,"Manhattan",17,0,73,10,"1","1",99,"Apartment",2,1
60,"10465","Private room",1,2,"Bronx",27,0,100,10,"1","0",40,"Apartment",1,1
80,"10003","Private room",1,2,"Manhattan",0,0,80,10,"1","0",20,"Apartment",2,1
63,"11205","Private room",1,2,"Brooklyn",0,0,80,8,"0","0",10,"Apartment",3,1
389,"10019","Entire home/apt",2,6,"Manhattan",0,0,20,2,"0","0",120,"Apartment",1,1
130,"10002","Private room",1,1,"Manhattan",1,1,98,10,"1","1",50,"Condominium",2,1
195,"10011","Entire home/apt",0,3,"Manhattan",4,0,97,10,"1","1",80,"Apartment",3,1
40,"11233","Private room",1,1,"Brooklyn",3,1,100,10,"0","0",50,"Apartment",7,1
450,"10013","Entire home/apt",2,4,"Manhattan",7,0,100,10,"1","1",60,"Loft",2,2
150,"10031","Entire home/apt",4,7,"Manhattan",0,0,87,9,"0","0",150,"Apartment",4,1
110,"10457","Entire home/apt",1,3,"Bronx",1,1,93,9,"1","1",20,"Apartment",5,1
60,"11213","Entire home/apt",2,4,"Brooklyn",8,0,94,9,"0","0",60,"Condominium",3,2
105,"10040","Entire home/apt",1,4,"Manhattan",0,0,100,10,"1","1",50,"Apartment",4,1
159,"11213","Entire home/apt",2,4,"Brooklyn",4,0,90,9,"1","0",75,"Apartment",1,1
65,"11237","Private room",1,3,"Brooklyn",20,0,79,9,"0","0",25,"Apartment",2,2
85,"11231","Private room",1,2,"Brooklyn",3,1,97,10,"0","0",10,"Apartment",2,2
400,"10029","Entire home/apt",1,6,"Manhattan",8,0,100,9,"1","1",95,"Apartment",1,1
240,"10036","Entire home/apt",1,4,"Manhattan",11,0,94,10,"1","0",70,"Apartment",2,1
70,"10031","Private room",1,2,"Manhattan",14,0,98,10,"1","1",20,"Apartment",1,1
175,"11215","Entire home/apt",2,4,"Brooklyn",0,0,96,10,"1","0",125,"Apartment",3,1
88,"11221","Entire home/apt",1,5,"Brooklyn",3,0,96,10,"1","0",50,"Apartment",2,1
75,"11419","Private room",1,2,"Queens",16,0,80,8,"1","0",10,"Apartment",2,1
148,"10009","Entire home/apt",1,2,"Manhattan",5,0,95,10,"1","1",25,"Apartment",2,1
35,"11211","Private room",1,1,"Brooklyn",3,0,92,10,"1","0",40,"Apartment",7,1
55,"11220","Private room",1,1,"Brooklyn",0,0,100,10,"0","0",50,"Apartment",4,1
145,"11205","Entire home/apt",1,3,"Brooklyn",0,0,100,9,"1","1",75,"Apartment",3,1
325,"10012","Entire home/apt",1,2,"Manhattan",9,0,93,10,"1","1",70,"Condominium",2,1
175,"10022","Entire home/apt",1,3,"Manhattan",0,0,98,10,"0","0",50,"Apartment",2,1
150,"11206","Entire home/apt",1,2,"Brooklyn",0,0,98,10,"1","1",65,"Apartment",3,1
60,"10036","Private room",1,1,"Manhattan",11,0,100,10,"0","1",0,"Apartment",1,1
86,"11106","Private room",1,3,"Queens",0,1,94,9,"1","0",80,"Townhouse",2,1
314,"10016","Entire home/apt",1,4,"Manhattan",7,1,87,10,"1","1",120,"Apartment",2,1
200,"","Entire home/apt",0,2,"Manhattan",0,0,100,10,"0","1",75,"Apartment",2,1
240,"10023","Entire home/apt",2,5,"Manhattan",10,0,100,10,"1","1",120,"Apartment",3,1
69,"11238","Private room",1,2,"Brooklyn",10,0,93,9,"1","0",0,"Apartment",4,1
100,"10027","Entire home/apt",1,2,"Manhattan",0,0,97,9,"0","0",25,"Apartment",2,1
124,"11222","Entire home/apt",1,4,"Brooklyn",0,0,100,10,"0","0",40,"Apartment",1,1
129,"11103","Private room",1,2,"Queens",12,1,97,10,"1","0",30,"House",2,1
30,"10031","Private room",1,1,"Manhattan",0,0,100,10,"0","1",25,"Apartment",1,1
